sample_id,TP,TN,FP,FN,Accuracy,IoU,F1
1092845_DF_251_251BDF0052_00671,466,189283,3092,2998,0.9689030274868642,0.07107992678462477,0.13272571916832812
1092846_DF_251_251BDF0052_00673,256,190287,3291,2005,0.9729573782545867,0.04610951008645533,0.0881542699724518
1092847_DF_251_251BDF0052_00674,370,189347,3304,2818,0.9687396279597016,0.056993222427603206,0.10784027980180705
1092848_DF_251_251BDF0052_00676,386,189150,3337,2966,0.967815399384188,0.05770668261324563,0.10911660777385158
1092849_DF_251_251BDF0052_00678,185,190711,1915,3028,0.9747598792885993,0.036076443057722306,0.06964050442311312
1092850_DF_251_251BDF0052_00679,362,187392,2505,5580,0.9587160882153197,0.042855451639635375,0.08218867067771597
1092851_DF_251_251BDF0052_00681,1083,183462,5104,6190,0.9423301793820434,0.08750100993778784,0.16092124814264488
1092852_DF_251_251BDF0052_00683,241,191188,2212,2198,0.9774815026629017,0.0518168135884756,0.09852820932134096
1092853_DF_251_251BDF0052_00685,463,188437,4330,2609,0.964567833781831,0.06255066198324777,0.11773680864589955
1092854_DF_251_251BDF0052_00687,184,191336,2981,1338,0.9779461700682703,0.04086164779036198,0.07851504160443781
1092855_DF_251_251BDF0052_00689,142,192094,1679,1924,0.9816022344885339,0.03791722296395193,0.07306405968613326
1092856_DF_251_251BDF0052_00690,13,194672,552,602,0.9941074045516981,0.011139674378748929,0.022033898305084745
1092857_DF_251_251BDF0052_00692,235,190671,1841,3092,0.9748109416408376,0.045472136222910214,0.0869887099759393
1092858_DF_251_251BDF0052_00694,289,190736,1626,3188,0.9754185836324736,0.056633352929649224,0.10719584569732937
1092859_DF_251_251BDF0052_00695,100,193025,890,1824,0.9861416776025205,0.03553660270078181,0.06863417982155114
1092860_DF_251_251BDF0052_00697,139,192182,1564,1954,0.9820362644825597,0.03800929723817337,0.0732349841938883
1092861_DF_251_251BDF0052_00699,344,189886,2848,2761,0.9713591266295273,0.05778599025701327,0.10925837700492298
1092862_DF_251_251BDF0052_00701,258,190440,2743,2398,0.9737488447142806,0.04778662715317651,0.09121442460668198
1092865_DF_251_251BDF0052_00706,1,195455,123,260,0.9980443119092725,0.0026041666666666665,0.005194805194805195
1092866_DF_251_251BDF0052_00708,215,191245,2499,1880,0.9776397959548404,0.046800174140182844,0.08941567893532959
1092867_DF_251_251BDF0052_00710,217,190986,2759,1877,0.9763274935023156,0.04471460951988461,0.08560157790927021
1092868_DF_251_251BDF0052_00711,337,189329,2768,3405,0.9684792099632862,0.05176651305683564,0.09843727179786768
1092869_DF_251_251BDF0052_00713,137,192416,1351,1935,0.9832209110544886,0.04002337131171487,0.07696629213483146
1092870_DF_251_251BDF0052_00715,310,190022,2714,2793,0.9718799626223582,0.05329207495272477,0.10119144769055002
1092871_DF_251_251BDF0052_00716,172,191353,2271,2043,0.9779717012443895,0.038341506910387874,0.0738514383855732
1092872_DF_251_251BDF0052_00718,241,190557,3157,1884,0.9742594682366638,0.045626656569481255,0.08727141046532681
1092873_DF_251_251BDF0052_00720,791,185208,4365,5475,0.9497546453974949,0.07440504185871508,0.13850464016809666
1092874_DF_251_251BDF0052_00722,503,190078,2337,2921,0.9731514151930923,0.08731123068911648,0.16060025542784165
1092875_DF_251_251BDF0052_00723,405,190254,2271,2909,0.9735497015405512,0.07251566696508505,0.1352253756260434
1092876_DF_251_251BDF0052_00725,317,191499,1897,2126,0.9794576156945246,0.07304147465437788,0.13613914537255745
1092877_DF_251_251BDF0052_00727,281,191552,1820,2186,0.9795444216933297,0.06554700256589689,0.12302977232924693
1092881_DF_251_251BDF0052_00734,205,193561,870,1203,0.9894147743809967,0.08999122036874452,0.16512283527990335
1092885_DF_251_251BDF0052_00741,3,194647,570,619,0.993928686318864,0.0025167785234899327,0.00502092050209205
1092886_DF_251_251BDF0052_00743,206,191996,2143,1494,0.9814286224909237,0.05360395524329951,0.10175351938750309
1092888_DF_251_251BDF0052_00746,86,192756,1229,1768,0.984696613034176,0.027894907557573793,0.05427579678131903
1092889_DF_251_251BDF0052_00748,727,186961,3190,4961,0.9583790766905468,0.08188781257039873,0.15137948984903696
1092890_DF_251_251BDF0052_00750,142,192420,2001,1276,0.9832668671715031,0.041532611874817195,0.07975287840494243
1092891_DF_251_251BDF0052_00751,59,192763,1468,1549,0.9845944883296994,0.01918075422626788,0.03763955342902711
1092892_DF_251_251BDF0052_00753,514,189113,2725,3487,0.9682800667895567,0.07641986321736545,0.1419889502762431
1092893_DF_251_251BDF0052_00755,527,189696,2891,2725,0.9713233829829605,0.0857887025883119,0.15802098950524737
1092894_DF_251_251BDF0052_00757,431,188468,4472,2468,0.9645627275466072,0.05847239180572514,0.11048449115611382
1092895_DF_251_251BDF0052_00759,146,192460,1447,1786,0.9834915415213518,0.04320804971885173,0.08283687943262412
1092898_DF_251_251BDF0052_00764,0,195327,255,257,0.9973856075653981,0.0,0.0
1092899_DF_251_251BDF0052_00766,320,194310,515,694,0.9938265616143873,0.2092871157619359,0.34613304488912927
1092900_DF_251_251BDF0052_00768,728,186121,3979,5011,0.954094945337752,0.07491253344309529,0.13938349607505265
1092901_DF_251_251BDF0052_00770,236,190567,3359,1677,0.9742849994127829,0.044764795144157814,0.08569353667392883
1092902_DF_251_251BDF0052_00771,79,191844,2656,1260,0.9800039828634746,0.019774718397997496,0.038782523318605794
1092903_DF_251_251BDF0052_00773,407,186952,5344,3136,0.9566991253019062,0.045797231911781255,0.08758338713148267
1092904_DF_251_251BDF0052_00775,1119,182963,5945,5812,0.9399659924734093,0.08690587138863001,0.15991425509110396
1092905_DF_251_251BDF0052_00777,1035,180445,4174,10185,0.9266795684209989,0.06723398726776667,0.12599671312922273
1092906_DF_251_251BDF0052_00778,1072,180607,3277,10883,0.9276957092305415,0.0703781512605042,0.13150147203140333
1092907_DF_251_251BDF0052_00780,619,186056,3797,5367,0.9532064604088052,0.06327302463457017,0.11901557392809076
1092908_DF_251_251BDF0052_00782,193,191487,2602,1557,0.9787631677040834,0.04434742647058824,0.08492849284928493
1092909_DF_251_251BDF0052_00784,197,192369,2115,1158,0.9832872921123984,0.056772334293948123,0.1074447777474775
1092936_DF_251_251BDF0052_00831,14,194606,469,750,0.993775499262149,0.0113544201135442,0.022453889334402566
1092937_DF_251_251BDF0052_00833,242,190763,2312,2522,0.975316458927997,0.04767533490937746,0.09101165851823995
1092938_DF_251_251BDF0052_00835,519,185597,3955,5768,0.9503520749186832,0.05067369654364382,0.09645943685531085
1092939_DF_251_251BDF0052_00836,518,186868,4442,4011,0.9568369936529496,0.05774161186043919,0.10917904942565075
1092940_DF_251_251BDF0052_00838,265,189508,3830,2236,0.9690255771322361,0.04185752645711578,0.08035172832019406
1092941_DF_251_251BDF0052_00839,125,192509,1640,1565,0.983634516107619,0.03753753753753754,0.0723589001447178
1092942_DF_251_251BDF0052_00841,232,192422,1666,1519,0.9837366408120957,0.06789581504243489,0.1271581255138394
1092944_DF_251_251BDF0052_00844,3,194625,912,299,0.9938163491439397,0.002471169686985173,0.0049301561216105174
1092945_DF_251_251BDF0052_00846,232,188875,4186,2546,0.9656248244731642,0.03331418724870764,0.06448026681489717
1092946_DF_251_251BDF0052_00848,19,191040,4362,418,0.9755921956300839,0.003959158157949573,0.0078870900788709
1092947_DF_251_251BDF0052_00849,182,191123,3258,1276,0.9768483294951466,0.03859202714164546,0.07431604736627195
1092948_DF_251_251BDF0052_00851,673,188280,3950,2936,0.9648384642486941,0.08903294086519381,0.16350826044703595
1092954_DF_251_251BDF0052_00863,6,195239,166,428,0.9969668962770439,0.01,0.019801980198019802
1092955_DF_251_251BDF0052_00865,127,193323,1094,1295,0.9878012040502657,0.05047694753577107,0.09610291335603481
1092957_DF_251_251BDF0052_00869,41,193881,1170,747,0.9902113470759144,0.02093973442288049,0.04102051025512756
1092958_DF_251_251BDF0052_00870,46,192950,2154,689,0.9854829732586461,0.015922464520595363,0.031345826235093695
1092959_DF_251_251BDF0052_00872,254,189797,3046,2742,0.9704451105244615,0.042039059913935785,0.0806861499364676
1092960_DF_251_251BDF0052_00874,386,190169,2492,2792,0.9730186530772726,0.06807760141093475,0.12747688243064728
1092961_DF_251_251BDF0052_00876,240,191805,2015,1779,0.9806269435607821,0.059494298463063956,0.11230697239120262
1092962_DF_251_251BDF0052_00877,306,191573,1005,2955,0.9797793085136259,0.07172995780590717,0.13385826771653545
1092963_DF_251_251BDF0052_00879,323,191286,1570,2660,0.9784006250031914,0.07094223588842521,0.1324856439704676
1092964_DF_251_251BDF0052_00881,173,190304,2235,3127,0.9726203667298138,0.03125564588979223,0.0606166783461808
1092965_DF_251_251BDF0052_00883,312,191809,1670,2048,0.9810150174377933,0.07741935483870968,0.1437125748502994
1092966_DF_251_251BDF0052_00885,91,193709,701,1338,0.9895883863786069,0.042723004694835684,0.08194506978838362
1092978_DF_251_251BDF0052_00905,54,195030,263,492,0.996144792406007,0.06674907292954264,0.12514484356894554
1092979_DF_251_251BDF0052_00907,258,191361,1839,2381,0.9784516873554298,0.05761500669941939,0.1089527027027027
1092980_DF_251_251BDF0052_00909,381,190412,2448,2598,0.9742339370605446,0.07020453289110005,0.13119834710743802
1092981_DF_251_251BDF0052_00911,562,189523,2495,3259,0.9706187225220717,0.0889803673210893,0.1634195987205583
1092982_DF_251_251BDF0052_00912,620,189696,2167,3356,0.9717982628587769,0.100927885398014,0.18335058406032825
1092983_DF_251_251BDF0052_00914,777,190462,2069,2531,0.9765113179703736,0.14450437046680306,0.25251868703282415
1092987_DF_251_251BDF0052_00921,90,193514,1122,1113,0.9885875642747359,0.03870967741935484,0.07453416149068323
1092988_DF_251_251BDF0052_00923,651,188061,3194,3933,0.9636078615597506,0.08369760863975315,0.15446672203108316
1092989_DF_251_251BDF0052_00925,435,188399,4956,2049,0.9642308222570581,0.05846774193548387,0.11047619047619048
1092990_DF_251_251BDF0052_00927,446,187306,5039,3048,0.9587058757448721,0.05226766670573069,0.09934291123733155
1092991_DF_251_251BDF0052_00928,552,187904,4484,2899,0.9623006653424496,0.06956521739130435,0.13008130081300814
1092992_DF_251_251BDF0052_00931,614,187903,3838,3484,0.9626121456911034,0.07736895161290322,0.14362573099415205
1092993_DF_251_251BDF0052_00932,767,185948,5458,3666,0.9534107098177584,0.07754524315033869,0.14392944267217114
1092994_DF_251_251BDF0052_00934,600,188086,3642,3511,0.963475099443931,0.0773893976525216,0.14366096013408355
1092995_DF_251_251BDF0052_00936,756,186605,5323,3155,0.9567093377723538,0.08187134502923976,0.15135135135135136
1092996_DF_251_251BDF0052_00937,561,187649,4376,3253,0.961044531477387,0.0684981684981685,0.12821391840932464
1092998_DF_251_251BDF0052_00941,69,193707,790,1273,0.989465836733235,0.0323639774859287,0.06269877328487052
1092999_DF_251_251BDF0052_00943,519,187882,5485,1953,0.962019822405139,0.06522558753298982,0.12246342614440774
1093000_DF_251_251BDF0052_00945,92,193291,1620,836,0.987459086290269,0.03610675039246468,0.0696969696969697
1093001_DF_251_251BDF0052_00947,48,194021,828,942,0.9909619636538177,0.026402640264026403,0.05144694533762058
1093003_DF_251_251BDF0052_00950,128,191948,2625,1138,0.9807852368527209,0.0328964276535595,0.06369743717342623
1093004_DF_251_251BDF0052_00952,285,190232,2740,2582,0.972824616138767,0.05082932049224184,0.09674134419551934
1093005_DF_251_251BDF0052_00953,172,192319,1629,1719,0.982904324470611,0.048863636363636366,0.09317443120260022
1093006_DF_251_251BDF0052_00955,95,192812,1722,1210,0.9850285183237251,0.03138420878757846,0.060858424087123636
1093012_DF_251_251BDF0052_00966,15,194993,509,322,0.9957567185289957,0.01773049645390071,0.03484320557491289
1093013_DF_251_251BDF0052_00968,210,191873,2314,1442,0.9808209804992877,0.0529500756429652,0.10057471264367816
1093014_DF_251_251BDF0052_00970,377,190311,2453,2698,0.9736977823620423,0.06819826338639652,0.127688399661304
1093015_DF_251_251BDF0052_00971,429,189505,3890,2015,0.9698476810032731,0.06772971266182506,0.1268667750998078
1093016_DF_251_251BDF0052_00973,473,189118,3440,2808,0.9680962423214988,0.07037643207855974,0.13149847094801223
1093017_DF_251_251BDF0052_00975,1429,183828,3850,6732,0.9459658188614116,0.11897427358254933,0.21264880952380952
1093018_DF_251_251BDF0052_00976,749,186817,3865,4408,0.9577561159932394,0.083019286189315,0.15331081772592364
1093019_DF_251_251BDF0052_00978,852,186742,2807,5438,0.9578990905795066,0.09365724964273936,0.17127349482360035
1093020_DF_251_251BDF0052_00980,570,187549,2543,5177,0.9605798640720183,0.06875753920386007,0.12866817155756208
1093021_DF_251_251BDF0052_00982,432,187483,2469,5455,0.9595381920863566,0.05169937769267592,0.09831588529813381
1093022_DF_251_251BDF0052_00984,2496,173761,5208,14374,0.9000097018469253,0.11305371863393424,0.2031415317001709
1093023_DF_251_251BDF0052_00986,2179,177053,6231,10376,0.915200751637825,0.11599063132119664,0.2078702599570713
1093024_DF_251_251BDF0052_00987,1967,177452,6072,10348,0.9161556176246815,0.10697775602327732,0.1932789623661197
1093082_DF_251_251BDF0052_01089,361,190960,2453,2065,0.9769300292587279,0.07399057183849149,0.13778625954198473
1093083_DF_251_251BDF0052_01091,1344,183511,4523,6461,0.9439131123014313,0.109020116807268,0.19660620245757754
1093084_DF_251_251BDF0052_01092,597,184581,4708,5953,0.945562426278729,0.05302895718600106,0.10071699704765921
1093097_DF_251_251BDF0052_01115,513,188033,4377,2916,0.9627602265125945,0.06571867794004611,0.12333213126577713
1093098_DF_251_251BDF0052_01116,2548,176511,6700,10080,0.9143173729441021,0.1318294701986755,0.2329493508868166
1093099_DF_251_251BDF0052_01118,569,187297,4204,3769,0.9592879865603889,0.06661203465230625,0.124903962243442
1093100_DF_251_251BDF0052_01120,228,190314,3174,2123,0.9729522720193629,0.04126696832579185,0.07926299322092821
1093101_DF_251_251BDF0052_01121,805,184082,4617,6335,0.9440765118285939,0.06846984775027642,0.12816430504696705
1093102_DF_251_251BDF0052_01123,470,188554,3065,3750,0.9652010069495861,0.06451612903225806,0.12121212121212122
1093203_DF_251_251BDF0052_01334,14,195376,269,180,0.9977073003844995,0.03023758099352052,0.05870020964360587
1093204_DF_251_251BDF0052_01335,34,194816,530,459,0.9949499333636304,0.033235581622678395,0.06433301797540208
1093250_DF_251_251BDF0052_01416,5,195537,113,184,0.998483448138522,0.016556291390728478,0.03257328990228013
1093251_DF_251_251BDF0052_01417,152,193042,1259,1386,0.9864940078329648,0.05434393993564533,0.10308579179382842
1093257_DF_251_251BDF0052_01427,11,195283,254,291,0.9972171018030117,0.019784172661870502,0.03880070546737213
1093258_DF_251_251BDF0052_01429,150,193249,1248,1192,0.9875407860538503,0.05791505791505792,0.10948905109489052
1093285_DF_251_251BDF0052_01476,0,195436,142,261,0.9979421872047958,0.0,0.0
1093337_DF_251_251BDF0052_01595,0,195549,71,219,0.9985191917850887,0.0,0.0
1093338_DF_251_251BDF0052_01597,78,192187,1156,2418,0.9817503153100251,0.02135815991237678,0.0418230563002681
1093339_DF_251_251BDF0052_01599,169,190859,2513,2298,0.9754339023381451,0.03393574297188755,0.06564381433288018
1093340_DF_251_251BDF0052_01600,27,194299,663,850,0.9922742661063425,0.01753246753246753,0.03446075303126994
1093341_DF_251_251BDF0052_01602,166,192062,1651,1960,0.9815613846067432,0.04395022504633307,0.08419984783160031
1093490_DF_251_251BDF0052_01857,79,194038,831,891,0.9912070629445616,0.04386451971127152,0.08404255319148936
1093506_DF_251_251BDF0052_01885,68,193774,1005,992,0.9898028482580079,0.03292978208232446,0.0637599624941397
1093507_DF_251_251BDF0052_01886,382,190847,2168,2442,0.9764602556181353,0.0765224358974359,0.14216598436918496
1093532_DF_251_251BDF0052_01928,6,195544,163,126,0.9985242980203126,0.020338983050847456,0.03986710963455149
1093533_DF_251_251BDF0052_01930,62,192318,1085,2374,0.9823375323607657,0.01760863391082079,0.034607870499581354
1093534_DF_251_251BDF0052_01931,23,193974,521,1321,0.9905943147177018,0.012332439678284183,0.024364406779661018
1093596_DF_251_251BDF0052_02035,5,195416,296,122,0.9978655936764383,0.01182033096926714,0.02336448598130841
1093597_DF_251_251BDF0052_02037,1,195518,118,202,0.9983660047283738,0.003115264797507788,0.006211180124223602
1093728_DF_251_251BDF0052_02259,12,194498,515,814,0.9932138133875275,0.008948545861297539,0.017738359201773836
1093729_DF_251_251BDF0052_02261,0,194728,353,758,0.9943269726663229,0.0,0.0
1093878_DF_251_251BDF0052_02531,87,192708,405,2639,0.984456619978656,0.027786649632705204,0.054070851460534496
1093880_DF_251_251BDF0052_02535,14,195627,95,103,0.9989889654256813,0.0660377358490566,0.12389380530973451
1093881_DF_251_251BDF0052_02537,158,194297,889,495,0.9929329704502168,0.10246433203631647,0.18588235294117647
1093882_DF_251_251BDF0052_02538,450,190470,3297,1622,0.9748824289339713,0.08381449059415161,0.1546657501288881
1093927_DF_251_251BDF0052_02620,70,193813,952,1004,0.9900122039021849,0.034550839091806514,0.06679389312977099
1093928_DF_251_251BDF0052_02622,59,194718,216,846,0.9945771781922906,0.05263157894736842,0.1
1093936_DF_251_251BDF0052_02637,9,195335,270,225,0.9974724135642032,0.017857142857142856,0.03508771929824561
1093965_DF_251_251BDF0052_02688,9,194682,373,775,0.9941380419630411,0.007778738115816767,0.015437392795883362
1093966_DF_251_251BDF0052_02690,20,194918,307,594,0.9953992820633275,0.021715526601520086,0.04250797024442083
1093967_DF_251_251BDF0052_02692,635,193588,886,730,0.9917483238782878,0.2820968458462905,0.44005544005544006
1093968_DF_251_251BDF0052_02694,796,187075,4268,3700,0.9593135177365081,0.0908261068005477,0.16652719665271967
1093982_DF_251_251BDF0052_02720,3,195713,51,72,0.9993719330674686,0.023809523809523808,0.046511627906976744
1094000_DF_251_251BDF0052_02753,340,191507,2607,1385,0.9796159089864633,0.07848568790397045,0.14554794520547945
1094001_DF_251_251BDF0052_02755,501,189488,3594,2256,0.9701285239405838,0.07888521492678319,0.14623467600700527
1094002_DF_251_251BDF0052_02756,217,192062,1772,1788,0.9818218026031588,0.057453005030447445,0.10866299449173761
1094003_DF_251_251BDF0052_02758,173,191569,1618,2479,0.979079754287961,0.040515222482435595,0.07787530947557957
1094047_DF_251_251BDF0052_02839,1104,186885,2714,5136,0.9599160534929202,0.12329685056957784,0.21952674487969775
1094173_DF_251_251BDF0052_03073,102,192171,1609,1957,0.9817911651918158,0.027808069792802616,0.05411140583554377
1094241_DF_251_251BDF0052_03202,11,194638,836,354,0.9939235800836401,0.009159034138218152,0.018151815181518153
1094242_DF_251_251BDF0052_03203,52,194670,419,698,0.9942963352549798,0.04448246364414029,0.08517608517608517
1094243_DF_251_251BDF0052_03205,68,193889,649,1233,0.9903900653087485,0.03487179487179487,0.06739345887016848
1094244_DF_251_251BDF0052_03207,37,194844,375,583,0.9951082266555691,0.0371859296482412,0.07170542635658915
1094247_DF_251_251BDF0052_03214,237,191476,1546,2580,0.9789316734664699,0.05432042172816869,0.10304347826086957
1094248_DF_251_251BDF0052_03216,306,191181,1782,2570,0.9777776643058839,0.06569343065693431,0.1232876712328767
1094253_DF_251_251BDF0052_03226,187,193044,1131,1477,0.9866829385362466,0.06690518783542039,0.12541918175720992
1094254_DF_251_251BDF0052_03227,293,191407,1623,2516,0.9788652924085601,0.0661101083032491,0.12402116402116402
1094256_DF_251_251BDF0052_03232,25,194704,489,621,0.9943320789015466,0.022026431718061675,0.04310344827586207
1094259_DF_251_251BDF0052_03238,237,191344,1200,3058,0.9782576504169241,0.05272525027808676,0.10016906170752325
1094260_DF_251_251BDF0052_03239,544,190643,2453,2199,0.9762457937387343,0.10469591993841416,0.18954703832752615
1094261_DF_251_251BDF0052_03241,78,193047,1350,1364,0.9861416776025205,0.027936962750716332,0.05435540069686411
1094275_DF_251_251BDF0052_03267,3,195186,439,211,0.9966809471045093,0.004594180704441042,0.009146341463414634
1094276_DF_251_251BDF0052_03269,42,194291,732,774,0.9923100097529093,0.027131782945736434,0.052830188679245285
1094278_DF_251_251BDF0052_03273,124,193271,1363,1081,0.987520361112955,0.048286604361370715,0.09212481426448738
1094279_DF_251_251BDF0052_03275,96,193576,1193,974,0.9889347882699564,0.04242156429518339,0.08139041966935143
1094285_DF_251_251BDF0052_03285,351,192208,1567,1713,0.9832515484658316,0.09666758468741393,0.17629331993972877
1094287_DF_251_251BDF0052_03289,44,193647,969,1179,0.9890318067392092,0.020072992700729927,0.03935599284436494
1094288_DF_251_251BDF0052_03291,121,193872,777,1069,0.9905738897768065,0.061514997458057954,0.11590038314176246
1094289_DF_251_251BDF0052_03293,152,192775,1706,1206,0.9851306430282017,0.04960835509138381,0.0945273631840796
1094290_DF_251_251BDF0052_03295,63,194394,651,731,0.9929431829206644,0.04359861591695502,0.08355437665782493
1094535_DF_251_251BDF0052_03747,23,194679,391,746,0.9941942105505032,0.019827586206896553,0.03888419273034658
1094543_DF_251_251BDF0052_03762,76,194786,788,189,0.9950112081863163,0.0721747388414055,0.13463241806908768
1094544_DF_251_251BDF0052_03764,500,191929,1929,1481,0.9825877378867335,0.1278772378516624,0.22675736961451248
1094551_DF_251_251BDF0052_03777,377,190665,1886,2911,0.9755053896312788,0.0728643216080402,0.1358313817330211
1094552_DF_251_251BDF0052_03779,256,191432,3449,702,0.9788040175858741,0.058089403222146584,0.10980055758095647
1094553_DF_251_251BDF0052_03781,741,188963,4606,1529,0.9686732469017918,0.10776614310645724,0.19456478928712093
1094702_DF_251_251BDF0052_04058,3,194992,236,608,0.9956903374710859,0.0035419126328217238,0.007058823529411765
1094910_DF_251_251BDF0052_04492,263,190743,2193,2640,0.9753215651632208,0.05160910518053375,0.09815264041798843
1094911_DF_251_251BDF0052_04494,604,188702,2948,3585,0.9666409652827067,0.08462939610480594,0.15605218963958145
1094912_DF_251_251BDF0052_04497,293,192377,1873,1296,0.983818340575677,0.08463316002310803,0.15605858854860186
1095846_DF_070_070BDF0010_01635,27,194734,191,887,0.9944954784287093,0.024434389140271493,0.04770318021201413
1095847_DF_070_070BDF0010_01637,92,193788,529,1430,0.9899968851965134,0.04485616772306192,0.08586094260382642
1095862_DF_070_070BDF0010_01664,328,190811,2445,2255,0.9760006944479904,0.06523468575974542,0.12247946228528753
1095878_DF_070_070BDF0010_01692,184,191343,1199,3113,0.9779819137148372,0.04092526690391459,0.07863247863247863
1095940_DF_070_070BDF0010_01813,73,193627,635,1504,0.9890777628562237,0.03300180831826401,0.06389496717724288
1096016_DF_070_070BDF0010_01950,0,195129,326,384,0.9963745729910795,0.0,0.0
1096017_DF_070_070BDF0010_01952,217,191572,1329,2721,0.9793197473434812,0.050855401921724865,0.0967885816235504
1096018_DF_070_070BDF0010_01954,580,190524,2038,2697,0.9758219762151563,0.10912511759172154,0.1967769296013571
1096019_DF_070_070BDF0010_01956,2373,188017,1381,4068,0.9721761242653404,0.3033750958834058,0.4655223148602256
1096028_DF_070_070BDF0010_01972,18,194626,371,824,0.993898048907521,0.01483924154987634,0.02924451665312754
1096057_DF_070_070BDF0010_02023,0,195051,227,561,0.9959762866436205,0.0,0.0
1096058_DF_070_070BDF0010_02025,495,192044,1460,1840,0.983149423761355,0.13043478260869565,0.23076923076923078
1096059_DF_070_070BDF0010_02026,42,194766,472,559,0.9947354714842294,0.0391425908667288,0.07533632286995516
1096522_DF_070_070BDF0010_02866,0,195439,87,313,0.9979575059104673,0.0,0.0
1096866_DF_070_070BDF0010_03480,0,195362,178,299,0.9975643257982322,0.0,0.0
1096867_DF_070_070BDF0010_03482,38,194224,475,1102,0.9919474670520172,0.023529411764705882,0.04597701149425287
1097168_DF_070_070BDF0010_04017,12,194211,482,1134,0.9917483238782878,0.007371007371007371,0.014634146341463415
1097209_DF_070_070BDF0010_04090,0,195347,269,223,0.9974877322698747,0.0,0.0
1097210_DF_070_070BDF0010_04093,107,194713,510,509,0.9947967463069154,0.09502664298401421,0.1735604217356042
1097235_DF_070_070BDF0010_04135,0,195085,353,401,0.9961498986412308,0.0,0.0
1097236_DF_070_070BDF0010_04137,64,194426,499,850,0.9931116886830509,0.04529370134465676,0.08666215301286391
1097237_DF_070_070BDF0010_04139,655,190674,1472,3038,0.9769708791405185,0.12681510164569215,0.22508591065292097
1097246_DF_070_070BDF0010_04154,11,194846,594,388,0.9949856770101971,0.011077542799597181,0.021912350597609563
1097247_DF_070_070BDF0010_04156,136,193798,942,963,0.9902726218986004,0.06663400293973543,0.1249425815342214
1097248_DF_070_070BDF0010_04158,115,194088,341,1295,0.9916461991738111,0.06567675613934894,0.1232583065380493
1098964_DF_070_070BDF0010_07294,0,195372,195,272,0.9976153881504706,0.0,0.0
733835_ES_482_482ES014500_05885,0,199121,0,42,0.9997891174565556,0.0,0.0
733864_ES_482_482ES014500_06030,0,199029,67,67,0.9993271842661539,0.0,0.0
741369_ES_101_101ES000000_00345,91,195804,860,2408,0.9835913297148566,0.027091396248883598,0.0527536231884058
765204_ES_259_259ES000000_00120,10,198701,255,197,0.997730502151504,0.021645021645021644,0.0423728813559322
765228_ES_259_259ES000000_00240,35,198371,403,354,0.9961990932050632,0.04419191919191919,0.08464328899637243
765229_ES_259_259ES000000_00245,337,195616,1337,1873,0.9838825484653274,0.09500986749365661,0.17353244078269825
765235_ES_259_259ES000000_00275,15,197405,762,981,0.9912483744470609,0.008532423208191127,0.01692047377326565
765236_ES_259_259ES000000_00280,10,197973,405,775,0.9940752047318026,0.008403361344537815,0.016666666666666666
765237_ES_259_259ES000000_00285,19,198470,343,331,0.9966158372790127,0.027417027417027416,0.05337078651685393
765238_ES_259_259ES000000_00290,3,199034,67,59,0.999367352369667,0.023255813953488372,0.045454545454545456
765245_ES_259_259ES000000_00325,14,198781,279,89,0.9981522672383927,0.03664921465968586,0.0707070707070707
765254_ES_259_259ES000000_00370,323,196810,1126,904,0.9898073437335247,0.13727156821079473,0.2414050822122571
765272_ES_259_259ES000000_00460,24,197410,532,1197,0.991318668628209,0.013690815744438107,0.027011817670230726
765439_ES_259_259ES000000_01295,0,198310,454,399,0.9957170759629047,0.0,0.0
765440_ES_259_259ES000000_01300,0,198198,433,532,0.99515472251372,0.0,0.0
765441_ES_259_259ES000000_01305,35,196217,1607,1304,0.9853838313341333,0.01188051595383571,0.023482053002348204
765442_ES_259_259ES000000_01310,0,198446,348,369,0.9963999337226292,0.0,0.0
765543_ES_259_259ES000000_01815,6,197690,292,1175,0.9926341740182665,0.004073319755600814,0.008113590263691683
765877_ES_259_259ES000000_03485,291,195439,1347,2086,0.9827628625798969,0.07814178302900107,0.14495641344956414
766032_ES_259_259ES000000_04260,96,197184,896,987,0.9905454326355799,0.04850934815563416,0.09253012048192771
766085_ES_259_259ES000000_04525,116,196941,669,1437,0.9894257467501494,0.052205220522052204,0.09923011120615911
766116_ES_259_259ES000000_04680,0,198973,101,89,0.9990460075415615,0.0,0.0
766171_ES_259_259ES000000_04955,0,198791,206,166,0.9981321831866361,0.0,0.0
766172_ES_259_259ES000000_04960,7,197918,648,590,0.9937839859813319,0.005622489959839358,0.011182108626198083
773816_ES_259_259ES000000_43180,3,198799,213,148,0.9981874143289667,0.008241758241758242,0.01634877384196185
773818_ES_259_259ES000000_43190,5,197568,720,870,0.992016589426751,0.003134796238244514,0.00625
773851_ES_259_259ES000000_43355,0,198979,69,115,0.9990761336191963,0.0,0.0
773854_ES_259_259ES000000_43370,465,190475,243,7980,0.9587122106013667,0.053522099447513814,0.10160603080957063
774080_ES_259_259ES000000_44500,0,198984,38,141,0.9991012386838921,0.0,0.0
774081_ES_259_259ES000000_44505,0,198217,163,783,0.9952501217595637,0.0,0.0
774082_ES_259_259ES000000_44510,0,197320,953,890,0.9907462731531459,0.0,0.0
774863_ES_259_259ES000000_48415,0,198561,368,234,0.9969773502106315,0.0,0.0
774885_ES_259_259ES000000_48525,398,194138,1747,2880,0.9767677731305514,0.07920398009950248,0.14678222386133136
