sample_id,TP,TN,FP,FN,Accuracy,IoU,F1
1055780_DF_020_020BDF0070_09584,219,190840,2178,2602,0.9755921956300839,0.04380876175235047,0.08394020697585282
1055781_DF_020_020BDF0070_09586,0,195393,106,340,0.997722619090171,0.0,0.0
1055782_DF_020_020BDF0070_09588,359,190127,2392,2961,0.9726663228468283,0.06285014005602241,0.11826717180036238
1055783_DF_020_020BDF0070_09590,164,193890,842,943,0.9908853701254602,0.08414571575166752,0.155229531471841
1055790_DF_020_020BDF0070_09603,0,195275,266,298,0.9971200833337589,0.0,0.0
1055965_DF_010_010BDF0010_00119,4,194952,271,612,0.9954911942973566,0.004509582863585118,0.008978675645342313
1055969_DF_010_010BDF0010_00127,67,193235,1288,1249,0.9870454812371386,0.02572964669738863,0.05016847622613253
1055970_DF_010_010BDF0010_00128,32,193800,608,1399,0.9897517859057695,0.01569396763119176,0.03090294543698696
1056900_DF_010_010BDF0010_01826,0,195239,259,341,0.9969362588657009,0.0,0.0
1058796_DF_010_010BDF0010_06132,0,195613,89,137,0.998845990839414,0.0,0.0
1058797_DF_010_010BDF0010_06134,0,195441,186,212,0.9979677183809149,0.0,0.0
1058798_DF_010_010BDF0010_06135,44,195371,172,252,0.9978349562650953,0.09401709401709402,0.171875
1058912_DF_010_010BDF0010_06344,0,195332,242,265,0.9974111387415172,0.0,0.0
1058913_DF_010_010BDF0010_06346,198,194790,392,459,0.9956545938245192,0.18875119161105816,0.31756214915797915
1058931_DF_010_010BDF0010_06381,0,195143,336,360,0.996446060284213,0.0,0.0
1059088_DF_010_010BDF0010_06677,5,195104,210,520,0.9962724482866028,0.006802721088435374,0.013513513513513514
1061031_DF_251_251BDF0525_00530,0,195597,122,120,0.9987642910758326,0.0,0.0
1061032_DF_251_251BDF0525_00532,0,195061,364,414,0.9960273489958589,0.0,0.0
1061033_DF_251_251BDF0525_00534,20,194473,609,737,0.9931270073887224,0.014641288433382138,0.02886002886002886
1061100_DF_251_251BDF0525_00653,0,195525,132,182,0.9983966421397168,0.0,0.0
1061101_DF_251_251BDF0525_00655,15,194983,393,448,0.9957056561767574,0.017523364485981307,0.03444316877152698
1061102_DF_251_251BDF0525_00657,700,193342,715,1082,0.9908240953027743,0.2803364036844213,0.43791054113231154
1062514_DF_080_080BDF0032_00044,98,190766,1897,3078,0.9745964797614367,0.019317957815888034,0.03790369367627151
1063402_DF_080_080BDF0032_01673,153,194631,805,250,0.9946129218388574,0.12665562913907286,0.224834680382072
1064688_DF_080_080BDF0032_04157,5,195454,96,284,0.998059630614944,0.012987012987012988,0.02564102564102564
1066460_DF_010_010BDF0018_00939,0,195750,26,63,0.999545545065079,0.0,0.0
1066461_DF_010_010BDF0018_00941,0,195447,171,221,0.9979983557922579,0.0,0.0
1066570_DF_010_010BDF0018_01156,0,195471,164,204,0.9981209054376299,0.0,0.0
1066571_DF_010_010BDF0018_01158,0,195327,210,302,0.9973856075653981,0.0,0.0
1067606_DF_010_010BDF0018_03300,0,194968,686,185,0.9955524691200425,0.0,0.0
1067607_DF_010_010BDF0018_03301,0,195547,98,194,0.9985089793146411,0.0,0.0
1067608_DF_010_010BDF0018_03303,439,194489,285,626,0.9953482197110892,0.3251851851851852,0.4907769703745109
1067754_DF_010_010BDF0018_03608,121,191949,2723,1046,0.9807545994413779,0.031105398457583547,0.060334081276489655
1067835_DF_010_010BDF0018_03802,0,195198,303,338,0.9967269032215238,0.0,0.0
1067841_DF_010_010BDF0018_03817,562,193760,781,736,0.9922538411654471,0.2703222703222703,0.42559636501325254
1067844_DF_010_010BDF0018_03824,43,193536,958,1302,0.9884599083941401,0.018671298306556665,0.03665814151747655
1067847_DF_010_010BDF0018_03831,443,193510,427,1459,0.9903696403678531,0.1902103907256333,0.31962481962481964
1067848_DF_010_010BDF0018_03834,0,195450,196,193,0.9980136744979294,0.0,0.0
1067948_DF_010_010BDF0018_04055,14,195427,165,233,0.9979677183809149,0.03398058252427184,0.06572769953051644
1068044_DF_010_010BDF0018_04237,0,195662,76,101,0.9990961963653817,0.0,0.0
1068045_DF_010_010BDF0018_04239,0,195027,446,366,0.9958537369982485,0.0,0.0
1068089_DF_010_010BDF0018_04320,65,194584,545,645,0.9939235800836401,0.05179282868525897,0.09848484848484848
1068090_DF_010_010BDF0018_04321,73,192431,1404,1931,0.9829707055285208,0.02142018779342723,0.041941970698075266
1068104_DF_010_010BDF0018_04348,0,195163,276,400,0.9965481849886897,0.0,0.0
1068310_DF_010_010BDF0018_04817,0,194994,381,464,0.9956852312358621,0.0,0.0
1068350_DF_010_010BDF0018_04909,12,194963,254,610,0.9955882127666094,0.0136986301369863,0.02702702702702703
1068373_DF_010_010BDF0018_04969,22,194218,329,1270,0.9918351298770929,0.013571869216533004,0.02678027997565429
1068381_DF_010_010BDF0018_04986,0,195574,109,156,0.9986468476656846,0.0,0.0
1068382_DF_010_010BDF0018_04988,46,194428,623,742,0.9930299889194696,0.03260099220411056,0.06314344543582705
1068440_DF_010_010BDF0018_05096,0,195538,219,82,0.9984630231976266,0.0,0.0
1068447_DF_010_010BDF0018_05110,0,195226,307,306,0.9968698778077911,0.0,0.0
1068448_DF_010_010BDF0018_05112,80,194640,628,491,0.9942861227845322,0.06672226855713094,0.12509773260359655
1068449_DF_010_010BDF0018_05113,631,193008,1107,1093,0.98876628250757,0.22288943836100317,0.36452917388792605
1074973_DF_251_251BDF0530_00800,0,195242,265,332,0.9969515775713724,0.0,0.0
1075250_DF_251_251BDF0530_01330,0,195441,165,233,0.9979677183809149,0.0,0.0
1075251_DF_251_251BDF0530_01332,156,193922,827,934,0.9910079197708321,0.081377151799687,0.15050651230101303
1075536_DF_251_251BDF0530_01851,1708,182299,7335,4497,0.9395830248316219,0.12614475627769572,0.22402938090241342
1075537_DF_251_251BDF0530_01853,704,189010,2649,3476,0.9687243092540301,0.10308976424073803,0.18691092526217976
1075538_DF_251_251BDF0530_01855,343,191110,1993,2393,0.9776040523082736,0.07253119052653838,0.13525236593059936
1075539_DF_251_251BDF0530_01857,129,193360,1310,1040,0.9880003472239952,0.05203711173860428,0.09892638036809816
1075545_DF_251_251BDF0530_01868,1083,185627,4465,4664,0.9533851786416393,0.10605170387779084,0.19176626826029217
1075546_DF_251_251BDF0530_01869,809,188289,3166,3575,0.9655788683561497,0.1071523178807947,0.19356382342385453
1075547_DF_251_251BDF0530_01871,89,193489,1458,803,0.9884548021589162,0.03787234042553191,0.07298072980729807
1075571_DF_251_251BDF0530_01915,277,190434,2817,2311,0.9738152257721904,0.05124884366327474,0.0975008799718409
1075576_DF_251_251BDF0530_01924,64,194356,642,777,0.9927542522173827,0.04315576534052596,0.08274078862314156
1075577_DF_251_251BDF0530_01925,130,193026,1207,1476,0.9862999708944592,0.046214006398862424,0.08834522595990486
1075584_DF_251_251BDF0530_01938,83,193828,822,1106,0.9901551784884522,0.04127299850820487,0.07927411652340019
1075585_DF_251_251BDF0530_01939,3,195458,208,170,0.9980698430853916,0.007874015748031496,0.015625
1075612_DF_251_251BDF0530_01986,341,188174,3944,3380,0.9626019332206558,0.044487932159165036,0.08518611041718711
1075613_DF_251_251BDF0530_01988,181,191834,2028,1796,0.9804737565040671,0.04519350811485643,0.0864787386526517
1075617_DF_251_251BDF0530_01995,488,189849,2583,2919,0.9719054937984773,0.08146911519198664,0.15066378511886386
1075621_DF_251_251BDF0530_02002,184,191780,1930,1945,0.9802133385076517,0.045331362404533136,0.08673108649540419
1075626_DF_251_251BDF0530_02011,124,192658,1622,1435,0.9843902389207462,0.038981452373467465,0.07503782148260212
1075627_DF_251_251BDF0530_02013,962,188099,3345,3433,0.965389937652868,0.12428940568475452,0.2210985980234429
1075638_DF_251_251BDF0530_02032,241,190060,2904,2634,0.9717216693304194,0.04170271673299879,0.08006644518272425
1075888_DF_251_251BDF0530_02487,264,192819,1543,1213,0.9859272157231195,0.08741721854304636,0.1607795371498173
1075897_DF_251_251BDF0530_02503,263,190203,2997,2376,0.9725641981423516,0.04666430092264017,0.08916765553483641
1075898_DF_251_251BDF0530_02505,44,192093,1807,1895,0.9810967172013746,0.011745862253069941,0.02321899736147757
1075938_DF_251_251BDF0530_02579,1239,183628,8136,2836,0.9439743871241173,0.10146589140938499,0.1842379182156134
1075978_DF_251_251BDF0530_02656,279,191310,3092,1158,0.9782985002987148,0.06160300287039081,0.11605657237936771
1076069_DF_251_251BDF0530_02829,0,195666,108,65,0.9991166213062771,0.0,0.0
